segment_id,road_name,artery,highway,length_m,oneway,avg_congestion,avg_speed_kmh,avg_vehicles,mid_lat,mid_lon,congestion_band,band_colour
6146789253_6146789251,Kelvin Road,Other,unclassified,41.34529725016808,0,0.2792,44.59,29.0,-17.832769,31.059219,Free flow,#1D9E75
6146789253_6146789252,Dhela Way,Other,unclassified,10.936526586043232,0,0.2825,44.41,29.0,-17.826745,31.046515,Free flow,#1D9E75
6148875657_282780013,Fourth Street,Other,secondary,129.17904325719044,1,0.2856,44.24,29.0,-17.835501,31.051407,Free flow,#1D9E75
6148875657_282780016,Oliver Tambo Avenue,Other,residential,160.5571155824603,0,0.2768,44.72,28.0,-17.826615,31.052676,Free flow,#1D9E75
6150790491_279220773,Wells Avenue,Other,residential,70.43433475803143,0,0.3233,42.16,33.0,-17.814531,31.034191,Moderate,#BA7517
6150790491_285963388,Wells Avenue,Other,residential,306.5678238428493,0,0.299,43.49,30.0,-17.824035,31.03846,Free flow,#1D9E75
6150790491_5168881674,,Other,residential,34.82833967123648,0,0.2631,45.48,27.0,-17.831365,31.055749,Free flow,#1D9E75
6151973979_290135419,Alamein Road,Other,tertiary,193.8661052697988,0,0.2679,45.21,28.0,-17.832512,31.045482,Free flow,#1D9E75
6151973979_312816502,Alamein Road,Other,tertiary,63.36719453434317,0,0.2952,43.71,30.0,-17.833984,31.062641,Free flow,#1D9E75
6151973979_6151973984,,Other,residential,189.81018998972095,0,0.2892,44.04,29.0,-17.820935,31.061781,Free flow,#1D9E75
6151973984_6151973979,,Other,residential,189.81018998972095,0,0.252,46.09,26.0,-17.836282,31.059412,Free flow,#1D9E75
6158178259_281630388,Chiremba Road,Other,secondary,179.56039104713884,0,0.2611,45.59,26.0,-17.830573,31.069941,Free flow,#1D9E75
6158178259_9856889348,Chiremba Road,Other,secondary,9.863771103490109,0,0.2682,45.2,28.0,-17.830522,31.051738,Free flow,#1D9E75
6158178259_9856889349,,Other,residential,18.38328238668029,0,0.2884,44.08,30.0,-17.835216,31.05874,Free flow,#1D9E75
6162546992_279205554,Josiah Tongogara Avenue,Other,secondary,167.68914438582613,0,0.2953,43.7,31.0,-17.842607,31.046942,Free flow,#1D9E75
6162546992_282779844,Fifth Street,Other,tertiary,17.087984085354286,1,0.2843,44.31,30.0,-17.828215,31.075992,Free flow,#1D9E75
6162546992_6162546993,Josiah Tongogara Avenue,Other,secondary,13.393749692202071,0,0.283,44.38,29.0,-17.831475,31.071508,Free flow,#1D9E75
6162546993_277313352,Fifth Street,Other,tertiary,319.0791207662395,1,0.291,43.94,30.0,-17.826711,31.052646,Free flow,#1D9E75
6162546993_282779847,Josiah Tongogara Avenue,Other,secondary,79.829222378151,0,0.283,44.38,29.0,-17.835486,31.056231,Free flow,#1D9E75
6162546993_6162546992,Josiah Tongogara Avenue,Other,secondary,13.393749692202071,0,0.2685,45.18,27.0,-17.820594,31.065536,Free flow,#1D9E75
6162547004_282779847,Josiah Tongogara Avenue,Other,secondary,75.22503053164938,1,0.2979,43.55,30.0,-17.838399,31.051125,Free flow,#1D9E75
6162547004_282779858,Charter Road,Other,secondary,9.693860397837527,1,0.303,43.27,31.0,-17.816425,31.046251,Moderate,#BA7517
6162569922_10279500489,,Other,residential,168.43690416862609,0,0.2823,44.42,29.0,-17.845791,31.060893,Free flow,#1D9E75
6162569922_277314844,Eighth Street,Other,residential,64.38305294208381,0,0.2795,44.57,29.0,-17.827266,31.053283,Free flow,#1D9E75
6162569922_281617669,Eighth Street,Other,residential,62.89841616493506,0,0.2913,43.92,30.0,-17.826921,31.054283,Free flow,#1D9E75
6162569923_10279500497,,Other,residential,166.58770953233653,0,0.3001,43.43,30.0,-17.83771,31.044552,Moderate,#BA7517
6162569923_277314844,Eighth Street,Other,residential,63.57129913236344,0,0.3164,42.54,32.0,-17.827355,31.036101,Moderate,#BA7517
6162569923_282779540,Eighth Street,Other,residential,65.15977587980753,0,0.2737,44.89,28.0,-17.820096,31.054791,Free flow,#1D9E75
6162694275_277315703,Raleigh Street,Other,unclassified,216.783945860248,0,0.3031,43.27,30.0,-17.849774,31.061189,Moderate,#BA7517
6162694275_5168883135,Abdel Gamal Nasser Road,Other,trunk,160.07976831635395,0,0.3026,43.3,32.0,-17.826689,31.050372,Moderate,#BA7517
6162694275_5168883139,Abdel Gamal Nasser Road,Other,trunk,89.69288584393826,0,0.2764,44.74,29.0,-17.852121,31.066273,Free flow,#1D9E75
6163107958_275594433,Bishop Gaul Avenue,Other,secondary,232.29383341281465,0,0.2819,44.44,30.0,-17.839154,31.045799,Free flow,#1D9E75
6163107958_277315023,Bishop Gaul Avenue,Other,secondary,34.109353884238935,0,0.2953,43.7,30.0,-17.817128,31.042443,Free flow,#1D9E75
6163107958_277317133,,Other,secondary_link,52.68645247541468,1,0.277,44.71,28.0,-17.835895,31.051889,Free flow,#1D9E75
6163166504_2272008977,Chiremba Road,Other,secondary,269.39567727908104,1,0.2925,43.85,30.0,-17.840921,31.051742,Free flow,#1D9E75
6163166505_312816430,,Other,tertiary,61.29859404779238,0,0.27,45.1,28.0,-17.832637,31.059898,Free flow,#1D9E75
6163166505_312816432,,Other,tertiary,11.166105327875972,0,0.2762,44.76,28.0,-17.813404,31.045119,Free flow,#1D9E75
6163166505_6163166504,Chiremba Road,Other,secondary,44.8134370556808,1,0.2774,44.69,28.0,-17.846505,31.06562,Free flow,#1D9E75
6163166509_281630153,Chiremba Road,Other,secondary,6.1044495845181626,0,0.2698,45.11,28.0,-17.839881,31.071348,Free flow,#1D9E75
6163166509_6163166505,Chiremba Road,Other,secondary,52.60692146370923,1,0.2661,45.31,28.0,-17.818246,31.052158,Free flow,#1D9E75
6163166529_11301863633,,Other,residential,36.17930263547274,0,0.2946,43.74,30.0,-17.815188,31.064487,Free flow,#1D9E75
6163166529_312795410,Sandhurst Way,Other,residential,101.14003238935676,0,0.3053,43.15,31.0,-17.831835,31.042426,Moderate,#BA7517
6163166529_3820237739,Sandhurst Way,Other,residential,171.49884243772686,0,0.2819,44.44,28.0,-17.841474,31.062818,Free flow,#1D9E75
6163189119_13009933863,Horatio Avenue,Other,residential,14.821727634493902,0,0.2735,44.91,28.0,-17.813167,31.062551,Free flow,#1D9E75
6163189119_312736852,Horatio Avenue,Other,residential,21.76374815682617,0,0.2761,44.76,29.0,-17.817423,31.060792,Free flow,#1D9E75
6163189120_13009933863,Chiremba Road,Other,secondary,28.5473979480168,0,0.2658,45.33,27.0,-17.825194,31.052384,Free flow,#1D9E75
6163189120_281630131,Chiremba Road,Other,secondary,250.08259094957032,0,0.2629,45.49,27.0,-17.837853,31.024272,Free flow,#1D9E75
6165001574_279201496,Isobels Lane,Other,residential,148.43028959441975,0,0.2932,43.81,31.0,-17.831373,31.046394,Free flow,#1D9E75
6165001574_279201525,Isobels Lane,Other,residential,49.11822826554045,0,0.2973,43.59,31.0,-17.832318,31.046545,Free flow,#1D9E75
6165001574_7404728343,,Other,residential,54.983951711782,0,0.2905,43.96,29.0,-17.828149,31.043174,Free flow,#1D9E75
6165037112_13238919217,,Other,residential,79.18839069834223,0,0.2766,44.73,28.0,-17.81864,31.053702,Free flow,#1D9E75
6165037112_312531822,Jampies Street,Other,residential,211.78928010474797,0,0.2795,44.57,28.0,-17.823492,31.048525,Free flow,#1D9E75
6165037112_312553584,Jampies Street,Other,residential,162.6611420720622,0,0.29,43.99,30.0,-17.840102,31.044644,Free flow,#1D9E75
6165116903_281615281,Harare Street,Other,unclassified,50.84583677592754,0,0.2894,44.02,30.0,-17.819273,31.042404,Free flow,#1D9E75
6165116903_281618851,Harare Street,Other,unclassified,45.01570246848877,0,0.2829,44.38,29.0,-17.828299,31.045688,Free flow,#1D9E75
6165116903_6165256357,,Other,secondary_link,51.9429703449391,1,0.2701,45.09,28.0,-17.825125,31.063261,Free flow,#1D9E75
6165200942_312531698,Edith Coert Street,Other,residential,71.80003020752518,0,0.2762,44.75,27.0,-17.818508,31.046209,Free flow,#1D9E75
6165200942_312553586,Woodstock Avenue,Other,residential,150.4272674505354,0,0.2933,43.81,29.0,-17.840392,31.047606,Free flow,#1D9E75
6165200942_6165200945,Edith Coert Street,Other,residential,9.655212169004232,0,0.2816,44.46,29.0,-17.831261,31.048164,Free flow,#1D9E75
6165200945_4076915936,Edith Coert Street,Other,residential,66.048046360724,0,0.2837,44.34,29.0,-17.835468,31.055775,Free flow,#1D9E75
6165200945_4076915941,Woodstock Avenue,Other,residential,149.93152708162856,0,0.2557,45.88,26.0,-17.844265,31.056897,Free flow,#1D9E75
6165200945_6165200942,Edith Coert Street,Other,residential,9.655212169004232,0,0.2784,44.63,29.0,-17.828014,31.023407,Free flow,#1D9E75
6165200947_312531465,Joshua Nkomo Road (Airport Road),Other,tertiary,67.01228928491813,0,0.2809,44.5,28.0,-17.809638,31.062305,Free flow,#1D9E75
6165200947_312559850,Joshua Nkomo Road (Airport Road),Other,tertiary,8.130848951522577,0,0.2702,45.08,27.0,-17.846576,31.066273,Free flow,#1D9E75
6165200947_312794919,Caen Road,Other,residential,263.77369368267983,0,0.3067,43.07,31.0,-17.831231,31.042486,Moderate,#BA7517
6165200950_10687747350,,Other,residential,81.4365948091152,0,0.2779,44.66,28.0,-17.82552,31.043231,Free flow,#1D9E75
6165200950_312532154,Stuhadt Avenue,Other,residential,60.63595885976632,0,0.2897,44.01,29.0,-17.829912,31.048225,Free flow,#1D9E75
6165200950_312553516,Stuhadt Avenue,Other,residential,5.60383339516541,0,0.3127,42.74,33.0,-17.831917,31.0453,Moderate,#BA7517
6165256357_3519885238,Fidel Castro Road,Other,secondary,47.76183830254248,1,0.2797,44.56,29.0,-17.841985,31.054675,Free flow,#1D9E75
6165307935_3131174419,,Other,residential,86.50157232557585,0,0.2676,45.23,28.0,-17.828981,31.033912,Free flow,#1D9E75
6167253237_315749115,Fidel Castro Road,Other,secondary,112.58707269429112,1,0.3002,43.43,31.0,-17.837381,31.041838,Moderate,#BA7517
6167253237_3522463765,Kantibhai Patel Street,Other,residential,8.332479955643436,0,0.2755,44.79,29.0,-17.849546,31.067257,Free flow,#1D9E75
6167265889_282779587,Pauling Drive,Other,unclassified,56.1113186722672,0,0.2872,44.15,30.0,-17.820817,31.043653,Free flow,#1D9E75
6167265889_282779716,Pauling Drive,Other,unclassified,259.2156726180704,0,0.2706,45.06,27.0,-17.822822,31.064427,Free flow,#1D9E75
6167265889_317146090,,Other,unclassified,43.72887019465157,0,0.2846,44.29,28.0,-17.830518,31.055932,Free flow,#1D9E75
6167345539_281614571,Enterprise Road,Other,tertiary,10.072227086190836,1,0.2839,44.33,29.0,-17.829012,31.035225,Free flow,#1D9E75
6167345539_317035054,Kenilworth Road,Other,residential,283.16690002058306,0,0.2943,43.75,30.0,-17.821838,31.05861,Free flow,#1D9E75
6167345552_281614431,Enterprise Road,Other,tertiary,22.87856886279229,1,0.2642,45.42,27.0,-17.829053,31.051407,Free flow,#1D9E75
6167345552_317050141,Princess Drive,Other,residential,155.9862130396444,0,0.2458,46.43,25.0,-17.823283,31.048175,Free flow,#1D9E75
6167345555_277314670,Arden Road,Other,residential,42.61636614751141,1,0.2941,43.77,30.0,-17.833482,31.054876,Free flow,#1D9E75
6167345555_6167345560,,Other,trunk,20.081135867680157,1,0.2961,43.66,30.0,-17.81982,31.057073,Free flow,#1D9E75
6167345556_277316586,ED Mnangagwa Road,Other,trunk,71.44839758763536,1,0.2871,44.15,29.0,-17.828234,31.059301,Free flow,#1D9E75
6167345556_3520084461,,Other,trunk,25.16493717086284,1,0.266,45.31,27.0,-17.82931,31.063804,Free flow,#1D9E75
6167345557_277314667,Churchil Avenue East,Other,secondary,50.37264299460494,1,0.2603,45.63,26.0,-17.841738,31.056437,Free flow,#1D9E75
6167345557_6167345565,,Other,trunk,23.725823748301305,1,0.3003,43.43,31.0,-17.828521,31.039373,Moderate,#BA7517
6167345560_6167345556,,Other,trunk,9.877185618932351,1,0.3005,43.41,31.0,-17.838019,31.048002,Moderate,#BA7517
6167345562_6167345555,,Other,trunk,10.196240819807752,1,0.2951,43.71,30.0,-17.836375,31.080686,Free flow,#1D9E75
6167345565_277316546,,Other,trunk,6.6895060503962425,1,0.2706,45.07,28.0,-17.837878,31.059463,Free flow,#1D9E75
6167349089_295393959,Enterprise Road,Other,tertiary,168.6073672037585,1,0.2572,45.8,26.0,-17.840007,31.075197,Free flow,#1D9E75
6167349089_6167349090,,Other,tertiary_link,12.599581578859713,0,0.2694,45.13,28.0,-17.812921,31.065881,Free flow,#1D9E75
6167349090_281585567,Enterprise Road,Other,tertiary,125.87243749917296,1,0.2551,45.92,27.0,-17.819656,31.054846,Free flow,#1D9E75
6167349090_6167349089,,Other,tertiary_link,12.599581578859713,0,0.2911,43.93,30.0,-17.814656,31.055416,Free flow,#1D9E75
6167349091_288180714,Enterprise Road,Other,tertiary,152.170785233253,1,0.2622,45.53,27.0,-17.841337,31.052183,Free flow,#1D9E75
6167349091_6167349092,,Other,tertiary_link,12.53379769380187,0,0.2957,43.68,31.0,-17.830352,31.035908,Free flow,#1D9E75
6167349092_281614421,Enterprise Road,Other,tertiary,171.225569519648,1,0.2895,44.02,30.0,-17.841937,31.052705,Free flow,#1D9E75
6167349092_6167349091,,Other,tertiary_link,12.53379769380187,0,0.2844,44.3,29.0,-17.836862,31.064114,Free flow,#1D9E75
6167389641_10149214636,,Other,residential,111.76835795068396,0,0.2827,44.4,29.0,-17.83875,31.046796,Free flow,#1D9E75
6167389641_312833938,Ferreira Avenue,Other,residential,76.60475335693918,0,0.2902,43.98,30.0,-17.820435,31.056473,Free flow,#1D9E75
6167389641_312835189,Ferreira Avenue,Other,residential,50.61353956796516,0,0.2718,45.0,29.0,-17.83432,31.060679,Free flow,#1D9E75
6167420365_312831827,Dean Simmons Avenue,Other,residential,84.84985468214484,0,0.2861,44.21,29.0,-17.821888,31.04383,Free flow,#1D9E75
6167420365_6167420369,Yates Road,Other,residential,136.1261731523853,1,0.2869,44.17,30.0,-17.825829,31.048215,Free flow,#1D9E75
6167420369_312831474,Brooks Drive,Other,residential,9.51142846464002,0,0.2623,45.52,27.0,-17.811403,31.042795,Free flow,#1D9E75
6167420369_312831491,Brooks Drive,Other,residential,185.326347522273,0,0.256,45.87,27.0,-17.843515,31.044668,Free flow,#1D9E75
6167503426_281630153,Bradfield Road,Other,residential,19.004602076903392,0,0.262,45.54,28.0,-17.820268,31.040215,Free flow,#1D9E75
6167503426_312833842,Bradfield Road,Other,residential,96.27215691794088,0,0.2851,44.26,30.0,-17.821226,31.043919,Free flow,#1D9E75
6167503426_312834870,,Other,residential,113.05366199910762,0,0.2844,44.3,29.0,-17.839219,31.066111,Free flow,#1D9E75
6167542751_12926012091,,Other,residential,162.51481832176893,0,0.2955,43.69,30.0,-17.822408,31.043775,Free flow,#1D9E75
6167542751_1704360921,,Other,residential,84.70225890034023,0,0.2775,44.68,29.0,-17.828104,31.053742,Free flow,#1D9E75
6167542751_3131174409,,Other,residential,77.31716629649415,0,0.2654,45.35,27.0,-17.832888,31.047722,Free flow,#1D9E75
6167574918_281630171,Chiremba Road,Other,secondary,242.96269610811743,0,0.2842,44.31,30.0,-17.837951,31.06381,Free flow,#1D9E75
6167574918_281630388,Chiremba Road,Other,secondary,40.83580321551748,0,0.2854,44.24,29.0,-17.837061,31.065075,Free flow,#1D9E75
6167574918_320001441,,Other,residential,18.679127156657987,0,0.2687,45.17,28.0,-17.813557,31.060798,Free flow,#1D9E75
6167581006_284676799,,Other,secondary,12.183430701653846,1,0.292,43.88,29.0,-17.830951,31.055461,Free flow,#1D9E75
6167581007_284676707,Paisley Road,Other,secondary,61.57889314469893,0,0.2928,43.84,30.0,-17.824318,31.050322,Free flow,#1D9E75
6167581007_6167581006,Paisley Road,Other,secondary,48.79454490229615,1,0.263,45.48,26.0,-17.83767,31.041131,Free flow,#1D9E75
6167581008_284677006,Paisley Road,Other,secondary,131.74021803786388,0,0.2965,43.63,29.0,-17.837577,31.071124,Free flow,#1D9E75
6167581008_6167581017,Paisley Road,Other,secondary,33.33008391973477,1,0.2861,44.21,29.0,-17.821773,31.045265,Free flow,#1D9E75
6167581009_6167581011,,Other,secondary,6.964655207935074,1,0.2762,44.75,28.0,-17.842413,31.058881,Free flow,#1D9E75
6167581011_6167581006,,Other,secondary,12.57205344435521,1,0.2582,45.75,27.0,-17.834481,31.062668,Free flow,#1D9E75
6167581011_6167581007,Paisley Road,Other,secondary,50.2687399324859,1,0.2766,44.73,29.0,-17.830668,31.047221,Free flow,#1D9E75
6167581017_6167581018,,Other,secondary,3.1488772254078343,1,0.2626,45.51,28.0,-17.830012,31.062462,Free flow,#1D9E75
6167581018_6167581009,,Other,secondary,12.01755549915925,1,0.2724,44.96,28.0,-17.832477,31.059843,Free flow,#1D9E75
6167581018_6167581022,Highfield Road,Other,tertiary,29.49848307322902,1,0.2677,45.23,27.0,-17.827597,31.069062,Free flow,#1D9E75
6167581022_6167581009,Highfield Road,Other,tertiary,30.348293339076864,1,0.2798,44.55,28.0,-17.825076,31.048043,Free flow,#1D9E75
6167661530_1704360877,,Other,residential,140.43907241568238,0,0.2996,43.46,31.0,-17.824721,31.040232,Free flow,#1D9E75
6167661530_3131174409,,Other,residential,128.4048127380283,0,0.2826,44.4,28.0,-17.839325,31.047697,Free flow,#1D9E75
6167661530_7401678774,,Other,residential,136.48323388779946,0,0.2895,44.02,30.0,-17.833369,31.05453,Free flow,#1D9E75
6167704239_277992349,Vitalis Zvinavashe Road,Other,primary,93.52598744989714,0,0.2829,44.39,29.0,-17.820815,31.053089,Free flow,#1D9E75
6167704239_320001328,Vitalis Zvinavashe Road,Other,primary,342.7040121512369,0,0.2645,45.4,27.0,-17.823363,31.048769,Free flow,#1D9E75
6167704239_9915457683,,Other,primary_link,219.66192175630212,1,0.3,43.44,30.0,-17.84261,31.034269,Moderate,#BA7517
6167704260_312737178,Vitalis Zvinavashe Road,Other,primary,55.96756028845997,0,0.2867,44.18,29.0,-17.827973,31.057033,Free flow,#1D9E75
6167704260_3131177553,,Other,residential,24.554784586135064,0,0.281,44.49,30.0,-17.847749,31.0714,Free flow,#1D9E75
6167704260_320001328,Vitalis Zvinavashe Road,Other,primary,297.92194912781605,0,0.2668,45.27,27.0,-17.830559,31.056974,Free flow,#1D9E75
6167704268_290135383,Joshua Nkomo Road (Airport Road),Other,tertiary,87.40604577496512,0,0.2944,43.75,30.0,-17.814848,31.058359,Free flow,#1D9E75
6167704268_312531443,Narvik Place,Other,residential,121.63039418336776,0,0.2888,44.06,30.0,-17.839003,31.058009,Free flow,#1D9E75
6167704268_312531465,Joshua Nkomo Road (Airport Road),Other,tertiary,5.652145197429739,0,0.2535,46.01,27.0,-17.838039,31.056331,Free flow,#1D9E75
6177485380_312559858,Joshua Nkomo Road (Airport Road),Other,tertiary,187.57854947787277,0,0.27,45.1,28.0,-17.824472,31.061445,Free flow,#1D9E75
6177485380_3428541858,Joshua Nkomo Road (Airport Road),Other,tertiary,26.63463405611898,0,0.2773,44.69,29.0,-17.844053,31.056315,Free flow,#1D9E75
6177665164_281614337,Sam Nujoma Street (2nd St. Extension),Other,trunk,178.3008350995107,0,0.2989,43.5,31.0,-17.836328,31.049541,Free flow,#1D9E75
6177665164_281622854,Deary Avenue,Other,residential,195.43912835192785,0,0.2886,44.07,30.0,-17.825894,31.044918,Free flow,#1D9E75
6177665164_6178005579,Sam Nujoma Street (2nd St. Extension),Other,trunk,191.24036354620748,0,0.2926,43.85,31.0,-17.836341,31.050151,Free flow,#1D9E75
6177720199_312434752,Remembrance Drive,Other,primary,496.9737053561765,0,0.2784,44.63,28.0,-17.83296,31.055537,Free flow,#1D9E75
6177720199_6382468775,Remembrance Drive,Other,primary,45.70412099813196,0,0.2935,43.8,29.0,-17.82464,31.049509,Free flow,#1D9E75
6177720222_312112323,Simon Mazorodze Road,Other,trunk,441.45567684188217,1,0.3,43.44,31.0,-17.827379,31.055539,Moderate,#BA7517
6177975445_282037806,Abdel Gamal Nasser Road,Other,trunk,26.69535507557251,1,0.2734,44.91,28.0,-17.828692,31.056733,Free flow,#1D9E75
6177975445_6178061163,,Other,trunk_link,38.6891072910843,1,0.2897,44.01,31.0,-17.833835,31.060503,Free flow,#1D9E75
6178005579_2631138048,Sam Nujoma Street (2nd St. Extension),Other,trunk,391.1146033913874,0,0.2706,45.06,28.0,-17.827816,31.064804,Free flow,#1D9E75
6178005579_281614377,Fairbridge Avenue,Other,residential,197.6495045460489,0,0.2958,43.67,31.0,-17.832007,31.053279,Free flow,#1D9E75
6178005579_6177665164,Sam Nujoma Street (2nd St. Extension),Other,trunk,191.24036354620748,0,0.2651,45.36,27.0,-17.827071,31.040022,Free flow,#1D9E75
6178005582_275395808,Josiah Tongogara Avenue,Other,secondary,10.396447807093754,0,0.2694,45.13,28.0,-17.835175,31.049231,Free flow,#1D9E75
6178005582_277314769,Patrice Lumumba Street,Other,residential,195.0132735766576,1,0.2735,44.9,29.0,-17.832507,31.052954,Free flow,#1D9E75
6178005582_282779837,Josiah Tongogara Avenue,Other,secondary,128.42261725170025,0,0.2969,43.61,31.0,-17.83936,31.034971,Free flow,#1D9E75
